Id,date,company_code,company,yesterday_price,open,last,close,low,high,qty_traded,num_trades,value,next_day_ret
226,2018-01-04,664001,STEQ,7.62,0.0,0.0,7.62,0.0,0.0,0,0,,-25.764410867139542
227,2018-01-04,410020,TUNINVEST-SICAR,6.5,0.0,0.0,6.5,0.0,0.0,0,0,,266.5432814405544
228,2018-01-04,240050,UBCI,24.81,0.0,0.0,24.81,0.0,0.0,0,0,,-25.764410867139542
229,2018-01-04,768001,ASS MULTI ITTIHAD,8.0,0.0,0.0,7.64,0.0,0.0,0,0,,-209.01048416556822
230,2018-01-04,430030,SITEX,6.25,0.0,0.0,6.25,0.0,0.0,0,0,,-25.764410867139542
231,2018-01-04,617001,STE TUN. DU SUCRE,7.1,0.0,0.0,7.1,0.0,0.0,0,0,,-25.764410867139542
232,2018-01-04,150085,AMS,1.15,1.13,1.15,1.15,1.13,1.15,730,9,827.26,-25.764410867139542
233,2018-01-04,740001,CARTHAGE CEMENT,2.31,2.3,2.3,2.3,2.27,2.33,41849,117,95535.79,191.6268934806875
234,2018-01-04,764001,CEREALIS,3.97,4.0,4.08,4.08,4.0,4.1,16165,22,64984.56,-74.78401871027773
235,2018-01-04,749001,HEXABYTE,5.29,5.14,5.14,5.14,5.14,5.14,771,2,3962.94,168.78811831574137
236,2018-01-04,751001,LAND OR,7.25,7.08,7.4,7.4,7.07,7.4,3845,32,28093.19,271.53288643015696
237,2018-01-04,754001,NEW BODY LINE,4.9,4.89,4.76,4.76,4.76,4.89,2335,10,11312.65,58.26920257823831
238,2018-01-04,770001,OFFICEPLAST,3.05,3.0,2.87,2.87,2.87,3.0,15983,10,45953.71,-443.88287776609417
239,2018-01-04,734001,SERVICOM,1.5,1.52,1.59,1.59,1.51,1.59,48042,115,75305.37,540.273324981917
240,2018-01-04,765001,TAWASOL GP HOLDING,0.37,0.37,0.36,0.36,0.35,0.37,28814,23,10346.13,-25.764410867139542
241,2018-01-04,750001,AETECH,0.53,0.0,0.0,0.55,0.0,0.0,0,0,,156.05377095104345
242,2018-01-04,766001,MAGHREB INTERN PUB,0.96,0.0,0.0,0.96,0.0,0.0,0,0,,-25.764410867139542
243,2018-01-04,773001,SANIMED,4.27,4.15,4.25,4.25,4.15,4.25,11,2,46.65,-25.764410867139542
244,2018-01-04,760001,SOTEMAIL,2.49,0.0,0.0,2.49,0.0,0.0,0,0,,-25.764410867139542
245,2018-01-04,503001,STIP,1.06,0.0,0.0,1.06,0.0,0.0,0,0,,-25.764410867139542
246,2018-01-05,725001,ADWYA,5.55,5.58,5.58,5.58,5.55,5.65,2502,22,13927.94,-214.90913632974505
247,2018-01-05,340005,AMEN BANK,23.9,23.98,23.98,23.98,23.98,23.98,291,8,6978.18,-71.53996070250469
248,2018-01-05,730001,ARTES,6.26,6.26,6.26,6.26,6.25,6.26,737,7,4613.26,-327.13101501560374
249,2018-01-05,714001,ASSAD,9.09,9.25,9.2,9.2,9.2,9.35,1400,13,12981.0,91.5035175583645
250,2018-01-05,360035,ATB,4.17,4.14,4.12,4.12,4.12,4.14,26209,6,108483.0,49.81926259846503
251,2018-01-05,774001,ATELIER MEUBLE INT,2.48,2.43,2.43,2.43,2.42,2.43,3495,14,8481.07,-194.996750825962
252,2018-01-05,470010,ATL,3.1,3.1,3.12,3.12,3.1,3.12,1963,3,6085.34,-71.53996070250469
253,2018-01-05,160015,ATTIJARI BANK,36.47,36.41,36.86,36.86,36.4,36.86,4421,42,161328.67,55.9695346854494
254,2018-01-05,661001,ATTIJARI LEASING,17.76,17.8,17.8,17.8,17.78,17.8,565,6,10056.68,-82.77591575868382
255,2018-01-05,190060,BH,18.0,18.01,17.97,17.97,17.8,18.01,1756,24,31553.48,-166.14207533800717
256,2018-01-05,180045,BIAT,118.5,118.5,119.9,119.9,118.5,120.0,1955,29,233965.49,147.80949717906333
257,2018-01-05,310060,BNA,11.69,11.65,11.6,11.6,11.6,11.65,1945,5,22654.25,-192.22961587491704
258,2018-01-05,220005,BT,7.82,7.81,7.82,7.82,7.78,7.9,5461,33,42611.49,-71.53996070250469
259,2018-01-05,759001,CELLCOM,1.89,1.86,1.86,1.84,1.86,1.86,111,1,206.46,37.15569147140884
260,2018-01-05,420085,CIL,17.78,0.0,0.0,17.78,0.0,0.0,0,0,,-234.64457262601601
261,2018-01-05,755001,CITY CARS,11.0,11.47,11.49,11.49,11.25,11.49,4910,18,56162.24,-193.38504338309747
262,2018-01-05,767001,DELICE HOLDING,16.98,16.9,16.9,16.9,16.9,16.9,444,8,7503.6,-59.70564117587563
263,2018-01-05,665001,ELECTROSTAR,2.63,2.7,2.62,2.62,2.62,2.7,1486,13,3898.37,-338.7155332215896
264,2018-01-05,741001,ENNAKL AUTOMOBILES,12.5,12.59,12.6,12.6,12.59,12.6,431,12,5430.2,-150.90504006758377
265,2018-01-05,721001,ESSOUKNA,3.74,3.78,3.77,3.77,3.67,3.78,16991,6,63870.87,61.0860339924546
266,2018-01-05,757001,EURO-CYCLES,28.49,28.48,27.99,27.99,27.63,28.48,11045,115,307888.98,-7.231279030477378
267,2018-01-05,713001,GIF-FILTER,1.48,1.44,1.46,1.46,1.44,1.48,38913,101,56044.78,-208.52626207236824
268,2018-01-05,731013,HANNIBAL LEASE,8.09,8.0,8.0,8.0,7.99,8.09,34573,7,276248.88,-71.53996070250469
269,2018-01-05,644001,MAGASIN GENERAL,39.0,38.5,38.5,38.5,38.5,38.5,2424,18,93324.0,-71.53996070250469
270,2018-01-05,100010,MONOPRIX,11.5,11.5,11.84,11.84,11.5,11.84,3460,25,40177.15,-71.53996070250469
271,2018-01-05,762001,MPBS,3.1,3.02,3.01,3.01,3.01,3.02,2525,11,7619.72,-104.76255206463003
272,2018-01-05,753001,ONE TECH HOLDING,13.6,13.55,13.41,13.41,13.22,13.8,10755,63,143672.59,316.230359953722
273,2018-01-05,570001,POULINA GP HOLDING,11.32,11.31,11.32,11.32,11.15,11.32,13840,32,156555.9,-265.8862504551551
274,2018-01-05,761001,SAH,15.79,15.82,16.2,16.2,15.82,16.2,8473,58,134994.95,508.70695287774214
275,2018-01-05,110025,SFBT,19.78,19.62,19.78,19.78,19.53,19.78,14655,70,288905.57,-10.872619954276352
276,2018-01-05,659001,SIAME,2.29,2.35,2.21,2.21,2.21,2.35,6391,6,14548.73,64.20664563233869
277,2018-01-05,400005,SIMPAR,43.5,44.0,43.0,43.0,43.0,44.38,365,8,16047.84,161.01817883237945
278,2018-01-05,718001,SITS,2.46,2.57,2.6,2.6,2.57,2.6,9007,20,23176.49,313.0754239128808
279,2018-01-05,678001,SOMOCER,1.23,1.26,1.29,1.29,1.25,1.29,255001,219,323254.75,161.01817883237945
280,2018-01-05,729001,SOPAT,0.76,0.79,0.76,0.76,0.76,0.79,9163,22,7035.88,-334.6978554393465
281,2018-01-05,653001,SOTETEL,2.88,2.87,2.88,2.88,2.82,2.88,1922,10,5495.92,-71.53996070250469
282,2018-01-05,763001,SOTIPAPIER,3.49,3.4,3.4,3.4,3.39,3.4,335,13,1138.71,-100.95172540838692
283,2018-01-05,666001,SOTRAPIL,10.9,11.0,10.99,10.99,10.9,11.0,61,4,670.32,-71.53996070250469
284,2018-01-05,658001,SOTUMAG,1.95,1.95,1.9,1.9,1.9,1.96,23472,39,44838.6,138.98635508696967
285,2018-01-05,656001,SOTUVER,4.66,4.6,4.6,4.6,4.47,4.6,8830,54,40279.44,211.06873494967093
286,2018-01-05,606001,STAR,99.98,97.2,97.0,97.0,97.0,97.2,213,15,20678.36,-72.57088853755644
287,2018-01-05,260095,STB,3.7,3.7,3.62,3.62,3.61,3.7,4755,16,17217.26,-43.91565131024011
288,2018-01-05,744001,TELNET HOLDING,6.1,6.11,6.18,6.18,6.04,6.19,56376,149,346003.69,25.547417938271977
289,2018-01-05,727001,TPR,3.29,3.2,3.29,3.29,3.11,3.29,15489,78,49414.38,171.62113352241937
290,2018-01-05,738001,TUNIS RE,8.5,8.48,8.39,8.39,8.25,8.48,5169,17,42810.47,-286.08108108391093
291,2018-01-05,120040,TUNISAIR,0.43,0.42,0.42,0.42,0.42,0.42,9564,13,4016.88,-309.63519879774304
292,2018-01-05,769001,UADH,2.6,2.69,2.69,2.69,2.69,2.69,1060,4,2851.4,-220.23884546086947
293,2018-01-05,390010,UIB,22.0,22.09,22.0,22.0,21.89,22.09,2216,19,48750.02,128.46003929749548
294,2018-01-05,772001,UNIMED,7.98,8.0,8.0,8.0,7.9,8.0,967,8,7717.32,178.46003929749443
295,2018-01-05,720001,WIFACK INT BANK,7.19,6.87,7.18,7.18,6.87,7.18,1185,3,8338.73,220.93914793259285
296,2018-01-05,230035,AIR LIQUDE TSIE,88.0,88.2,88.2,88.2,88.2,88.2,10,2,882.0,-71.53996070250469
297,2018-01-05,380070,ALKIMIA,44.96,42.94,42.94,42.94,42.94,42.94,5,1,214.7,-304.42305338997613
298,2018-01-05,300045,ASTREE,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,-71.53996070250469
299,2018-01-05,758001,BEST LEASE,1.89,0.0,0.0,1.89,0.0,0.0,0,0,,-71.53996070250469
300,2018-01-05,130055,BTE (ADP),16.81,17.21,17.23,17.23,17.21,17.23,4044,27,69650.58,514.6469226405004
301,2018-01-05,735001,CIMENTS DE BIZERTE,2.49,2.49,2.49,2.49,2.49,2.5,2235,6,5572.0,-71.53996070250469
302,2018-01-05,330090,ELBENE INDUSTRIE,3.58,0.0,0.0,3.58,0.0,0.0,0,0,,-71.53996070250469
303,2018-01-05,320075,ICF,29.0,29.0,29.0,29.0,29.0,29.0,50,3,1450.0,-71.53996070250469
304,2018-01-05,672004,MODERN LEASING,3.86,3.84,3.75,3.75,3.75,3.84,559,5,2100.48,-231.53996070250483
305,2018-01-05,250065,PLAC. TSIE-SICAF,40.71,40.71,40.71,40.71,40.71,40.71,5,1,203.55,-71.53996070250469
306,2018-01-05,667001,SIPHAT,5.11,0.0,0.0,5.26,0.0,0.0,0,0,,-356.7110633641002
307,2018-01-05,140070,SPDIT - SICAF,8.1,0.0,0.0,8.1,0.0,0.0,0,0,,51.91682942095266
308,2018-01-05,664001,STEQ,7.62,0.0,0.0,7.62,0.0,0.0,0,0,,374.6542650192808
309,2018-01-05,410020,TUNINVEST-SICAR,6.5,6.69,6.69,6.69,6.69,6.69,320,3,2140.8,-71.53996070250469
310,2018-01-05,240050,UBCI,24.81,0.0,0.0,24.81,0.0,0.0,0,0,,-71.53996070250469
311,2018-01-05,768001,ASS MULTI ITTIHAD,7.64,7.43,7.5,7.5,7.43,7.5,1431,21,10664.95,515.1267059641617
312,2018-01-05,430030,SITEX,6.25,0.0,0.0,6.25,0.0,0.0,0,0,,-71.53996070250469
313,2018-01-05,617001,STE TUN. DU SUCRE,7.1,0.0,0.0,7.1,0.0,0.0,0,0,,-71.53996070250469
314,2018-01-05,150085,AMS,1.15,1.18,1.15,1.15,1.12,1.18,5076,23,5815.68,-71.53996070250469
315,2018-01-05,740001,CARTHAGE CEMENT,2.3,2.3,2.35,2.35,2.26,2.36,64935,88,151462.18,13.566422276218848
316,2018-01-05,764001,CEREALIS,4.08,4.06,4.06,4.06,4.06,4.1,4907,5,19922.7,-71.53996070250469
317,2018-01-05,749001,HEXABYTE,5.14,5.24,5.24,5.24,5.24,5.24,241,1,1262.84,-71.53996070250469
318,2018-01-05,751001,LAND OR,7.4,7.5,7.62,7.62,7.5,7.62,8751,43,66248.37,99.0637138381767
319,2018-01-05,754001,NEW BODY LINE,4.76,4.76,4.8,4.8,4.65,4.88,2529,14,11981.14,-92.37329403583794
320,2018-01-05,770001,OFFICEPLAST,2.87,2.76,2.75,2.75,2.75,2.76,392,5,1079.82,510.27822111567866
321,2018-01-05,734001,SERVICOM,1.59,1.66,1.68,1.68,1.66,1.68,107451,245,180165.1,-71.53996070250469
322,2018-01-05,765001,TAWASOL GP HOLDING,0.36,0.35,0.36,0.36,0.35,0.36,57922,28,20356.18,-71.53996070250469
323,2018-01-05,750001,AETECH,0.55,0.56,0.56,0.56,0.56,0.56,2400,9,1344.0,285.6028964403512
324,2018-01-05,766001,MAGHREB INTERN PUB,0.96,0.0,0.0,0.96,0.0,0.0,0,0,,-71.53996070250469
325,2018-01-05,773001,SANIMED,4.25,0.0,0.0,4.25,0.0,0.0,0,0,,-353.89290187897603
326,2018-01-05,760001,SOTEMAIL,2.49,0.0,0.0,2.49,0.0,0.0,0,0,,-71.53996070250469
327,2018-01-05,503001,STIP,1.06,0.0,0.0,1.06,0.0,0.0,0,0,,-71.53996070250469
328,2018-01-08,725001,ADWYA,5.58,5.55,5.5,5.5,5.49,5.55,11774,42,64819.07,65.08871050817433
329,2018-01-08,340005,AMEN BANK,23.98,23.99,23.98,23.98,23.71,23.99,1355,18,32443.36,60.918568723352664
330,2018-01-08,730001,ARTES,6.26,6.15,6.1,6.1,6.09,6.2,4300,22,26304.2,147.05592362292964
331,2018-01-08,714001,ASSAD,9.2,9.2,9.35,9.35,9.1,9.35,3535,15,32361.42,214.82133082903144
332,2018-01-08,360035,ATB,4.12,4.12,4.17,4.17,4.1,4.17,4271,16,17545.24,17.12707981273209
333,2018-01-08,774001,ATELIER MEUBLE INT,2.43,2.43,2.4,2.4,2.36,2.43,1917,13,4580.87,23.422043841508923
334,2018-01-08,470010,ATL,3.12,3.1,3.12,3.12,3.1,3.12,3210,12,9995.0,0.9861464056104552
335,2018-01-08,160015,ATTIJARI BANK,36.86,36.89,37.33,37.33,36.71,37.8,3568,62,132794.72,75.8039529405341
336,2018-01-08,661001,ATTIJARI LEASING,17.8,17.79,17.78,17.78,17.72,17.79,477,8,8471.14,48.215819619534805
337,2018-01-08,190060,BH,17.97,17.97,17.8,17.8,17.8,17.97,1932,20,34682.6,-2.3270198289049304
338,2018-01-08,180045,BIAT,119.9,120.9,122.53,122.53,120.9,123.9,3081,28,377429.15,13.67273074811548
339,2018-01-08,310060,BNA,11.6,11.45,11.46,11.46,11.45,11.58,6106,31,70105.73,-161.78738024226314
340,2018-01-08,220005,BT,7.82,7.8,7.82,7.82,7.8,7.9,3588,16,27992.18,65.08871050817433
341,2018-01-08,759001,CELLCOM,1.84,1.79,1.86,1.86,1.79,1.86,2217,5,3969.13,-203.7284937929007
342,2018-01-08,420085,CIL,17.78,17.49,17.49,17.49,17.4,17.49,4955,9,86365.14,-277.96446273367746
343,2018-01-08,755001,CITY CARS,11.49,11.15,11.35,11.35,11.15,11.35,5998,17,68042.6,73.89928319539774
344,2018-01-08,767001,DELICE HOLDING,16.9,16.9,16.92,16.92,16.9,16.97,937,9,15876.14,23.717552115739558
345,2018-01-08,665001,ELECTROSTAR,2.62,2.69,2.55,2.55,2.55,2.69,4414,24,11372.18,261.1671418807249
346,2018-01-08,741001,ENNAKL AUTOMOBILES,12.6,12.5,12.5,12.5,12.3,12.5,610,11,7602.55,25.088710508174294
347,2018-01-08,721001,ESSOUKNA,3.77,3.71,3.82,3.82,3.67,3.82,1783,8,6568.12,143.62274192178725
348,2018-01-08,757001,EURO-CYCLES,27.99,28.44,28.17,28.17,27.65,28.44,7861,85,219060.45,4.740822684247137
349,2018-01-08,713001,GIF-FILTER,1.46,1.42,1.44,1.44,1.42,1.44,9818,20,14042.57,-4.355733936269868
350,2018-01-08,731013,HANNIBAL LEASE,8.0,8.0,8.0,8.0,8.0,8.0,35,1,280.0,65.08871050817433
351,2018-01-08,644001,MAGASIN GENERAL,38.5,38.5,38.5,38.5,38.5,38.6,607,8,23370.7,67.68611310557615
352,2018-01-08,100010,MONOPRIX,11.84,11.84,11.84,11.84,11.84,11.84,332,2,3930.88,-53.1545327350691
353,2018-01-08,762001,MPBS,3.01,3.0,3.0,3.0,3.0,3.0,1399,12,4197.0,-34.91128949182465
354,2018-01-08,753001,ONE TECH HOLDING,13.41,13.42,13.93,13.93,13.42,13.93,9989,43,134807.44,-42.59255295198439
355,2018-01-08,570001,POULINA GP HOLDING,11.32,11.15,11.1,11.1,11.1,11.15,155,3,1726.25,-115.09146967200512
356,2018-01-08,761001,SAH,16.2,16.2,17.14,17.14,16.2,17.17,17666,63,301604.64,-133.27768389089223
357,2018-01-08,110025,SFBT,19.78,19.78,19.9,19.9,19.78,20.1,14499,56,287749.21,-80.63993270790549
358,2018-01-08,659001,SIAME,2.21,2.26,2.24,2.24,2.24,2.27,2312,16,5184.45,-202.76843234896867
359,2018-01-08,400005,SIMPAR,43.0,42.1,44.0,44.0,42.0,44.29,1317,22,56275.2,42.36143778090118
360,2018-01-08,718001,SITS,2.6,2.71,2.7,2.7,2.65,2.71,17242,23,46703.68,-342.3186968992342
361,2018-01-08,678001,SOMOCER,1.29,1.3,1.32,1.32,1.3,1.35,243562,300,321417.93,-162.18401676455275
362,2018-01-08,729001,SOPAT,0.76,0.75,0.74,0.74,0.74,0.75,20995,25,15617.56,65.08871050817433
363,2018-01-08,653001,SOTETEL,2.88,0.0,0.0,2.88,0.0,0.0,0,0,,-212.68906726960358
364,2018-01-08,763001,SOTIPAPIER,3.4,3.4,3.39,3.39,3.3,3.4,14565,28,48106.24,6.091660360681983
365,2018-01-08,666001,SOTRAPIL,10.99,10.99,10.99,10.99,10.99,10.99,358,6,3934.42,65.08871050817433
366,2018-01-08,658001,SOTUMAG,1.9,1.95,1.94,1.94,1.9,1.95,5730,16,11111.7,65.08871050817433
367,2018-01-08,656001,SOTUVER,4.6,4.63,4.73,4.73,4.63,4.73,11492,33,54178.96,255.3635519458064
368,2018-01-08,606001,STAR,97.0,96.99,96.99,96.99,96.99,97.0,37,3,3588.73,-140.08708081051813
369,2018-01-08,260095,STB,3.62,3.62,3.63,3.63,3.62,3.69,1190,7,4347.69,65.08871050817433
370,2018-01-08,744001,TELNET HOLDING,6.18,6.2,6.24,6.24,6.19,6.25,16509,62,102457.74,-63.11641769695453
371,2018-01-08,727001,TPR,3.29,3.28,3.37,3.37,3.22,3.37,9762,64,32415.75,154.10948202152719
372,2018-01-08,738001,TUNIS RE,8.39,8.25,8.21,8.21,8.2,8.25,1209,8,9923.89,-166.33638084383674
373,2018-01-08,120040,TUNISAIR,0.42,0.41,0.41,0.41,0.4,0.41,96897,79,39326.5,65.08871050817433
374,2018-01-08,769001,UADH,2.69,2.65,2.65,2.65,2.65,2.65,520,3,1378.0,-199.06223288805202
375,2018-01-08,390010,UIB,22.0,22.0,22.44,22.44,21.97,22.44,6658,37,147034.89,47.26339856521378
376,2018-01-08,772001,UNIMED,8.0,8.0,8.2,8.2,8.0,8.2,3155,24,25718.63,65.08871050817433
377,2018-01-08,720001,WIFACK INT BANK,7.18,7.39,7.39,7.39,7.39,7.39,795,1,5875.05,-29.6338875973734
378,2018-01-08,230035,AIR LIQUDE TSIE,88.2,0.0,0.0,88.2,0.0,0.0,0,0,,65.08871050817433
379,2018-01-08,380070,ALKIMIA,42.94,41.94,41.94,41.94,41.94,41.94,49,1,2055.06,65.08871050817433
380,2018-01-08,300045,ASTREE,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,65.08871050817433
381,2018-01-08,758001,BEST LEASE,1.89,0.0,0.0,1.89,0.0,0.0,0,0,,65.08871050817433
382,2018-01-08,130055,BTE (ADP),17.23,17.71,18.24,18.24,17.71,18.24,1041,12,18449.89,618.8167806836132
383,2018-01-08,735001,CIMENTS DE BIZERTE,2.49,2.5,2.49,2.49,2.49,2.5,1014,3,2525.06,-296.35707262435693
384,2018-01-08,330090,ELBENE INDUSTRIE,3.58,0.0,0.0,3.58,0.0,0.0,0,0,,65.08871050817433
385,2018-01-08,320075,ICF,29.0,29.0,29.0,29.0,29.0,29.0,85,3,2465.0,65.08871050817433
386,2018-01-08,672004,MODERN LEASING,3.75,3.69,3.69,3.69,3.69,3.69,593,4,2188.17,65.08871050817433
387,2018-01-08,250065,PLAC. TSIE-SICAF,40.71,0.0,0.0,40.71,0.0,0.0,0,0,,65.08871050817433
388,2018-01-08,667001,SIPHAT,5.26,5.11,5.11,5.11,5.11,5.11,1,1,5.11,358.63078487216484
389,2018-01-08,140070,SPDIT - SICAF,8.1,8.2,8.2,8.2,8.2,8.2,3,1,24.6,65.08871050817433
390,2018-01-08,664001,STEQ,7.62,0.0,0.0,7.96,0.0,0.0,0,0,,65.08871050817433
391,2018-01-08,410020,TUNINVEST-SICAR,6.69,6.69,6.69,6.69,6.69,6.69,120,2,802.8,-383.34178276536954
392,2018-01-08,240050,UBCI,24.81,0.0,0.0,24.81,0.0,0.0,0,0,,65.08871050817433
393,2018-01-08,768001,ASS MULTI ITTIHAD,7.5,7.6,7.94,7.94,7.6,7.94,1574,17,12349.66,-174.20599981928243
394,2018-01-08,430030,SITEX,6.25,0.0,0.0,6.25,0.0,0.0,0,0,,-222.91128949182504
395,2018-01-08,617001,STE TUN. DU SUCRE,7.1,0.0,0.0,7.1,0.0,0.0,0,0,,-230.6859373791492
396,2018-01-08,150085,AMS,1.15,1.15,1.15,1.15,1.15,1.15,100,8,115.0,65.08871050817433
397,2018-01-08,740001,CARTHAGE CEMENT,2.35,2.33,2.37,2.37,2.31,2.37,48781,69,114714.17,22.894617681169514
398,2018-01-08,764001,CEREALIS,4.06,4.0,4.06,4.06,4.0,4.06,2814,4,11376.48,262.1330454835435
399,2018-01-08,749001,HEXABYTE,5.24,5.24,5.24,5.24,5.24,5.24,228,2,1194.72,46.00474104252572
400,2018-01-08,751001,LAND OR,7.62,7.74,7.75,7.75,7.74,7.92,1338,9,10368.24,52.185484701723354
401,2018-01-08,754001,NEW BODY LINE,4.8,4.79,4.79,4.79,4.79,4.79,479,2,2294.41,65.08871050817433
402,2018-01-08,770001,OFFICEPLAST,2.75,2.63,2.91,2.91,2.63,2.91,5118,42,14131.11,305.6385386868676
403,2018-01-08,734001,SERVICOM,1.68,1.73,1.68,1.68,1.68,1.73,34200,112,57906.71,-351.57795615849085
404,2018-01-08,765001,TAWASOL GP HOLDING,0.36,0.36,0.36,0.36,0.35,0.37,20494,19,7332.13,-212.68906726960358
405,2018-01-08,750001,AETECH,0.56,0.57,0.58,0.58,0.57,0.58,578,9,330.18,65.08871050817433
406,2018-01-08,766001,MAGHREB INTERN PUB,0.96,0.0,0.0,0.96,0.0,0.0,0,0,,-143.24462282515938
407,2018-01-08,773001,SANIMED,4.25,4.13,4.13,4.13,4.13,4.13,1346,3,5558.98,65.08871050817433
408,2018-01-08,760001,SOTEMAIL,2.49,0.0,0.0,2.49,0.0,0.0,0,0,,65.08871050817433
409,2018-01-08,503001,STIP,1.06,0.0,0.0,1.06,0.0,0.0,0,0,,65.08871050817433
410,2018-01-09,725001,ADWYA,5.5,5.29,5.5,5.5,5.29,5.59,6891,37,37900.89,-147.0710409361964
411,2018-01-09,340005,AMEN BANK,23.98,23.97,23.97,23.97,23.69,23.97,693,13,16462.89,44.5851960266741
412,2018-01-09,730001,ARTES,6.1,6.03,6.15,6.15,6.03,6.15,3973,21,24127.85,101.70944686868188
413,2018-01-09,714001,ASSAD,9.35,9.35,9.49,9.49,9.11,9.49,6277,37,58573.21,-94.5947501037414
414,2018-01-09,360035,ATB,4.17,4.16,4.15,4.15,4.12,4.16,20009,16,83017.79,-67.55296864704108
415,2018-01-09,774001,ATELIER MEUBLE INT,2.4,2.43,2.39,2.39,2.37,2.43,3115,18,7443.75,-30.753049304397262
416,2018-01-09,470010,ATL,3.12,3.12,3.1,3.1,3.04,3.12,4016,12,12389.42,52.928959063803795
417,2018-01-09,160015,ATTIJARI BANK,37.33,37.33,37.37,37.37,37.33,37.9,5039,71,188921.91,87.71622157384029
418,2018-01-09,661001,ATTIJARI LEASING,17.78,17.84,17.75,17.75,17.74,17.85,541,8,9646.88,81.0979731483108
419,2018-01-09,190060,BH,17.8,17.8,17.68,17.68,17.68,17.8,1845,27,32705.08,-20.600452700901826
420,2018-01-09,180045,BIAT,122.53,123.9,121.9,121.9,121.9,123.9,883,33,107921.81,-83.24823535785453
421,2018-01-09,310060,BNA,11.46,11.45,11.2,11.2,11.2,11.45,6106,32,69058.06,177.92895906380335
422,2018-01-09,220005,BT,7.82,7.82,7.82,7.82,7.8,7.82,30190,42,236053.93,40.14123527863678
423,2018-01-09,759001,CELLCOM,1.86,1.86,1.81,1.81,1.81,1.86,90,3,164.8,-112.81689728978806
424,2018-01-09,420085,CIL,17.49,17.1,16.89,16.89,16.8,17.5,2715,11,46039.78,236.46951560613581
425,2018-01-09,755001,CITY CARS,11.35,11.35,11.36,11.36,11.35,11.4,3951,8,44902.5,176.1683956835236
426,2018-01-09,767001,DELICE HOLDING,16.92,16.9,16.85,16.85,16.85,16.92,1021,15,17263.94,52.928959063803795
427,2018-01-09,665001,ELECTROSTAR,2.55,2.55,2.6,2.6,2.55,2.6,2432,16,6263.72,129.85203598688045
428,2018-01-09,741001,ENNAKL AUTOMOBILES,12.5,12.45,12.45,12.45,12.4,12.45,756,14,9385.4,12.76831649352328
429,2018-01-09,721001,ESSOUKNA,3.82,3.82,3.85,3.85,3.8,3.85,1926,16,7373.51,52.928959063803795
430,2018-01-09,757001,EURO-CYCLES,28.17,27.99,28.0,28.0,27.66,28.18,3306,44,92409.42,-304.2138980790532
431,2018-01-09,713001,GIF-FILTER,1.44,1.43,1.43,1.43,1.42,1.47,5684,22,8135.3,262.71916885401424
432,2018-01-09,731013,HANNIBAL LEASE,8.0,7.99,8.0,8.0,7.99,8.0,380,2,3036.25,52.928959063803795
433,2018-01-09,644001,MAGASIN GENERAL,38.5,38.5,38.51,38.51,38.5,38.51,2542,8,97871.42,52.928959063803795
434,2018-01-09,100010,MONOPRIX,11.84,11.49,11.7,11.7,11.49,11.78,2206,9,25732.68,-32.54112640628137
435,2018-01-09,762001,MPBS,3.0,3.04,2.97,2.97,2.97,3.04,3000,10,9032.9,-48.08114194629787
436,2018-01-09,753001,ONE TECH HOLDING,13.93,13.8,13.78,13.78,13.4,13.8,29715,61,401327.03,-121.23649812052162
437,2018-01-09,570001,POULINA GP HOLDING,11.1,10.99,10.9,10.9,10.77,10.99,5683,29,61681.81,7.057399430775435
438,2018-01-09,761001,SAH,17.14,17.3,16.8,16.8,16.79,17.3,29449,157,496565.26,-95.88056474571948
439,2018-01-09,110025,SFBT,19.9,19.91,19.61,19.61,19.6,19.98,23584,118,467867.31,47.829520002101724
440,2018-01-09,659001,SIAME,2.24,2.23,2.18,2.18,2.18,2.24,2138,8,4779.89,328.1583168619695
441,2018-01-09,400005,SIMPAR,44.0,44.2,43.9,43.9,43.9,44.2,299,4,13211.3,52.928959063803795
442,2018-01-09,718001,SITS,2.7,2.65,2.59,2.59,2.54,2.65,15076,26,39417.06,-333.17142703658044
443,2018-01-09,678001,SOMOCER,1.32,1.3,1.29,1.29,1.27,1.32,111378,184,144576.26,-412.18732000596447
444,2018-01-09,729001,SOPAT,0.74,0.74,0.74,0.74,0.74,0.74,1190,9,880.6,52.928959063803795
445,2018-01-09,653001,SOTETEL,2.88,2.88,2.8,2.8,2.8,2.89,1487,8,4171.69,52.928959063803795
446,2018-01-09,763001,SOTIPAPIER,3.39,3.38,3.37,3.37,3.37,3.38,193,9,651.49,-154.786174467354
447,2018-01-09,666001,SOTRAPIL,10.99,10.9,10.99,10.99,10.9,10.99,310,7,3401.9,52.928959063803795
448,2018-01-09,658001,SOTUMAG,1.94,1.94,1.94,1.94,1.89,1.94,8964,26,17347.67,104.47535081638092
449,2018-01-09,656001,SOTUVER,4.73,4.76,4.82,4.82,4.76,4.9,35168,83,169913.41,52.928959063803795
450,2018-01-09,606001,STAR,96.99,96.97,95.0,95.0,95.0,96.97,600,13,57458.95,52.928959063803795
451,2018-01-09,260095,STB,3.63,3.7,3.63,3.63,3.63,3.7,3524,13,12855.6,52.928959063803795
452,2018-01-09,744001,TELNET HOLDING,6.24,6.2,6.16,6.16,6.06,6.23,25151,56,154968.34,-44.47363833879447
